name,type,start_time,duration,"data","error"
"U13C_USART0_TX","data",18.2319955,0.00008225,0x06,
"U13C_USART0_TX","data",18.23208325,0.00008225,0x00,
"U13C_USART0_TX","data",18.232183,0.00008225,0x1B,
"U13C_USART0_TX","data",18.23227075,0.00008225,0x00,
"U13C_USART0_TX","data",18.2323705,0.00008225,0x10,
"U13C_USART0_TX","data",18.23245825,0.00008225,0x00,
"U13C_USART0_TX","data",18.23255775,0.00008225,0x05,
"U13C_USART0_RX","data",18.39069475,0.00008225,0xD5,
"U13C_USART0_RX","data",18.3907815,0.00008225,0xE5,
"U13C_USART0_RX","data",18.39086825,0.00008225,0x00,
"U13C_USART0_RX","data",18.390955,0.00008225,0x00,
"U13C_USART0_RX","data",18.39104175,0.00008225,0x02,
"U13C_USART0_RX","data",18.39112825,0.00008225,0x00,
"U13C_USART0_RX","data",18.391215,0.00008225,0x4F,
"U13C_USART0_RX","data",18.39130175,0.00008225,0x09,
"U13C_USART0_RX","data",18.3913885,0.00008225,0x00,
"U13C_USART0_RX","data",18.39147525,0.00008225,0xC4,
"U13C_USART0_RX","data",18.39156175,0.00008225,0x00,
"U13C_USART0_TX","data",18.391688,0.00008225,0xD5,
"U13C_USART0_TX","data",18.3917925,0.00008225,0xE5,
"U13C_USART0_TX","data",18.39188025,0.00008225,0x00,
"U13C_USART0_TX","data",18.39198,0.00008225,0x00,
"U13C_USART0_TX","data",18.39206775,0.00008225,0x06,
"U13C_USART0_TX","data",18.3921675,0.00008225,0x00,
"U13C_USART0_TX","data",18.39225525,0.00008225,0x1B,
"U13C_USART0_TX","data",18.39235475,0.00008225,0x00,
"U13C_USART0_TX","data",18.3924425,0.00008225,0x10,
"U13C_USART0_TX","data",18.39254225,0.00008225,0x00,
"U13C_USART0_TX","data",18.39263,0.00008225,0x05,
"U13C_USART0_RX","data",18.62344125,0.00008225,0xD5,
"U13C_USART0_RX","data",18.623528,0.00008225,0xE5,
"U13C_USART0_RX","data",18.62361475,0.00008225,0x00,
"U13C_USART0_RX","data",18.6237015,0.00008225,0x00,
"U13C_USART0_RX","data",18.62378825,0.00008225,0x02,
"U13C_USART0_RX","data",18.62387475,0.00008225,0x00,
"U13C_USART0_RX","data",18.6239615,0.00008225,0x4F,
"U13C_USART0_RX","data",18.62404825,0.00008225,0x09,
"U13C_USART0_RX","data",18.624135,0.00008225,0x00,
"U13C_USART0_RX","data",18.62422175,0.00008225,0xC4,
"U13C_USART0_RX","data",18.62430825,0.00008225,0x00,
"U13C_USART0_TX","data",18.62446275,0.00008225,0xD5,
