name,type,start_time,duration,"data","error"
"U13C_USART1_TX","data",8.66188875,0.00008225,0x02,
"U13C_USART1_TX","data",8.661989,0.00008225,0xFC,
"U13C_USART1_TX","data",8.66207675,0.00008225,0x1B,
"U13C_USART1_TX","data",8.66217625,0.00008225,0x00,
"U13C_USART1_TX","data",8.662264,0.00008225,0x00,
"U13C_USART1_TX","data",8.66236375,0.00008225,0x17,
"U13C_USART1_TX","data",8.6624515,0.00008225,0x02,
"U13C_USART1_RX","data",8.82060425,0.00008225,0xD5,
"U13C_USART1_RX","data",8.820691,0.00008225,0xE5,
"U13C_USART1_RX","data",8.8207775,0.00008225,0x00,
"U13C_USART1_RX","data",8.82086425,0.00008225,0x00,
"U13C_USART1_RX","data",8.820951,0.00008225,0x02,
"U13C_USART1_RX","data",8.82103775,0.00008225,0x00,
"U13C_USART1_RX","data",8.8211245,0.00008225,0x4F,
"U13C_USART1_RX","data",8.821211,0.00008225,0x09,
"U13C_USART1_RX","data",8.82129775,0.00008225,0x00,
"U13C_USART1_RX","data",8.8213845,0.00008225,0xC4,
"U13C_USART1_RX","data",8.82147125,0.00008225,0x00,
"U13C_USART1_TX","data",8.8215775,0.00008225,0xD5,
"U13C_USART1_TX","data",8.82166525,0.00008225,0xE5,
"U13C_USART1_TX","data",8.821753,0.00008225,0x00,
"U13C_USART1_TX","data",8.82184875,0.00008225,0x06,
"U13C_USART1_TX","data",8.8219365,0.00008225,0x02,
"U13C_USART1_TX","data",8.82204425,0.00008225,0x00,
"U13C_USART1_TX","data",8.822132,0.00008225,0x30,
"U13C_USART1_TX","data",8.8222235,0.00008225,0x00,
"U13C_USART1_TX","data",8.82231125,0.00008225,0x00,
"U13C_USART1_TX","data",8.8224115,0.00008225,0x26,
"U13C_USART1_TX","data",8.82249925,0.00008225,0x02,
"U13C_USART1_RX","data",8.980666,0.00008225,0xD5,
"U13C_USART1_RX","data",8.98075275,0.00008225,0xE5,
"U13C_USART1_RX","data",8.9808395,0.00008225,0x00,
"U13C_USART1_RX","data",8.98092625,0.00008225,0x00,
"U13C_USART1_RX","data",8.98101275,0.00008225,0x02,
"U13C_USART1_RX","data",8.9810995,0.00008225,0x00,
"U13C_USART1_RX","data",8.98118625,0.00008225,0x4F,
"U13C_USART1_RX","data",8.981273,0.00008225,0x09,
"U13C_USART1_RX","data",8.98135975,0.00008225,0x00,
"U13C_USART1_RX","data",8.98144625,0.00008225,0xC4,
"U13C_USART1_RX","data",8.981533,0.00008225,0x00,
